ONA_1:input 1/mode 1/transmission: Abs(TE transmission) vs wavelength

wavelength(nm), Abs(TE transmission)
1548.6, 0.248525
1548.6, 0.248588
1548.6, 0.248651
1548.6, 0.248714
1548.6, 0.248778
1548.6, 0.248841
1548.6, 0.248904
1548.6, 0.248967
1548.6, 0.24903
1548.6, 0.249094
1548.6, 0.249157
1548.6, 0.24922
1548.6, 0.249284
1548.6, 0.249347
1548.6, 0.24941
1548.6, 0.249474
1548.6, 0.249538
1548.6, 0.249601
1548.6, 0.249665
1548.6, 0.249728
1548.6, 0.249792
1548.6, 0.249856
1548.6, 0.24992
1548.59, 0.249984
1548.59, 0.250047
1548.59, 0.250111
1548.59, 0.250175
1548.59, 0.250239
1548.59, 0.250303
1548.59, 0.250367
1548.59, 0.250431
1548.59, 0.250496
1548.59, 0.25056
1548.59, 0.250624
1548.59, 0.250688
1548.59, 0.250753
1548.59, 0.250817
1548.59, 0.250881
1548.59, 0.250946
1548.59, 0.25101
1548.59, 0.251075
1548.59, 0.251139
1548.59, 0.251204
1548.59, 0.251269
1548.59, 0.251333
1548.59, 0.251398
1548.59, 0.251463
1548.59, 0.251527
1548.58, 0.251592
1548.58, 0.251657
1548.58, 0.251722
1548.58, 0.251787
1548.58, 0.251852
1548.58, 0.251917
1548.58, 0.251982
1548.58, 0.252047
1548.58, 0.252112
1548.58, 0.252178
1548.58, 0.252243
1548.58, 0.252308
1548.58, 0.252373
1548.58, 0.252439
1548.58, 0.252504
1548.58, 0.25257
1548.58, 0.252635
1548.58, 0.252701
1548.58, 0.252766
1548.58, 0.252832
1548.58, 0.252897
1548.58, 0.252963
1548.58, 0.253029
1548.58, 0.253095
1548.58, 0.25316
1548.57, 0.253226
1548.57, 0.253292
1548.57, 0.253358
1548.57, 0.253424
1548.57, 0.25349
1548.57, 0.253556
1548.57, 0.253622
1548.57, 0.253688
1548.57, 0.253755
1548.57, 0.253821
1548.57, 0.253887
1548.57, 0.253953
1548.57, 0.25402
1548.57, 0.254086
1548.57, 0.254153
1548.57, 0.254219
1548.57, 0.254286
1548.57, 0.254352
1548.57, 0.254419
1548.57, 0.254485
1548.57, 0.254552
1548.57, 0.254619
1548.57, 0.254686
1548.57, 0.254752
1548.57, 0.254819
1548.56, 0.254886
1548.56, 0.254953
1548.56, 0.25502
1548.56, 0.255087
1548.56, 0.255154
1548.56, 0.255221
1548.56, 0.255289
1548.56, 0.255356
1548.56, 0.255423
1548.56, 0.25549
1548.56, 0.255558
1548.56, 0.255625
1548.56, 0.255692
1548.56, 0.25576
1548.56, 0.255827
1548.56, 0.255895
1548.56, 0.255962
1548.56, 0.25603
1548.56, 0.256098
1548.56, 0.256165
1548.56, 0.256233
1548.56, 0.256301
1548.56, 0.256369
1548.56, 0.256437
1548.56, 0.256505
1548.55, 0.256573
1548.55, 0.256641
1548.55, 0.256709
1548.55, 0.256777
1548.55, 0.256845
1548.55, 0.256913
1548.55, 0.256981
1548.55, 0.257049
1548.55, 0.257118
1548.55, 0.257186
1548.55, 0.257255
1548.55, 0.257323
1548.55, 0.257391
1548.55, 0.25746
1548.55, 0.257529
1548.55, 0.257597
1548.55, 0.257666
1548.55, 0.257735
1548.55, 0.257803
1548.55, 0.257872
1548.55, 0.257941
1548.55, 0.25801
1548.55, 0.258079
1548.55, 0.258148
1548.55, 0.258217
1548.54, 0.258286
1548.54, 0.258355
1548.54, 0.258424
1548.54, 0.258493
1548.54, 0.258562
1548.54, 0.258632
1548.54, 0.258701
1548.54, 0.25877
1548.54, 0.25884
1548.54, 0.258909
1548.54, 0.258979
1548.54, 0.259048
1548.54, 0.259118
1548.54, 0.259187
1548.54, 0.259257
1548.54, 0.259327
1548.54, 0.259397
1548.54, 0.259466
1548.54, 0.259536
1548.54, 0.259606
1548.54, 0.259676
1548.54, 0.259746
1548.54, 0.259816
1548.54, 0.259886
1548.54, 0.259956
1548.53, 0.260026
1548.53, 0.260097
1548.53, 0.260167
1548.53, 0.260237
1548.53, 0.260308
1548.53, 0.260378
1548.53, 0.260448
1548.53, 0.260519
1548.53, 0.260589
1548.53, 0.26066
1548.53, 0.260731
1548.53, 0.260801
1548.53, 0.260872
1548.53, 0.260943
1548.53, 0.261014
1548.53, 0.261084
1548.53, 0.261155
1548.53, 0.261226
1548.53, 0.261297
1548.53, 0.261368
1548.53, 0.261439
1548.53, 0.26151
1548.53, 0.261582
1548.53, 0.261653
1548.53, 0.261724
1548.53, 0.261795
1548.52, 0.261867
1548.52, 0.261938
1548.52, 0.262009
1548.52, 0.262081
1548.52, 0.262152
1548.52, 0.262224
1548.52, 0.262296
1548.52, 0.262367
1548.52, 0.262439
1548.52, 0.262511
1548.52, 0.262583
1548.52, 0.262654
1548.52, 0.262726
1548.52, 0.262798
1548.52, 0.26287
1548.52, 0.262942
1548.52, 0.263014
1548.52, 0.263087
1548.52, 0.263159
1548.52, 0.263231
1548.52, 0.263303
1548.52, 0.263376
1548.52, 0.263448
1548.52, 0.26352
1548.52, 0.263593
1548.51, 0.263665
1548.51, 0.263738
1548.51, 0.26381
1548.51, 0.263883
1548.51, 0.263956
1548.51, 0.264029
1548.51, 0.264101
1548.51, 0.264174
1548.51, 0.264247
1548.51, 0.26432
1548.51, 0.264393
1548.51, 0.264466
1548.51, 0.264539
1548.51, 0.264612
1548.51, 0.264685
1548.51, 0.264759
1548.51, 0.264832
1548.51, 0.264905
1548.51, 0.264979
1548.51, 0.265052
1548.51, 0.265125
1548.51, 0.265199
1548.51, 0.265272
1548.51, 0.265346
1548.51, 0.26542
1548.5, 0.265493
1548.5, 0.265567
1548.5, 0.265641
1548.5, 0.265715
1548.5, 0.265789
1548.5, 0.265863
1548.5, 0.265937
1548.5, 0.266011
1548.5, 0.266085
1548.5, 0.266159
1548.5, 0.266233
1548.5, 0.266307
1548.5, 0.266381
1548.5, 0.266456
1548.5, 0.26653
1548.5, 0.266605
1548.5, 0.266679
1548.5, 0.266754
1548.5, 0.266828
1548.5, 0.266903
1548.5, 0.266977
1548.5, 0.267052
1548.5, 0.267127
1548.5, 0.267202
1548.5, 0.267277
1548.49, 0.267351
1548.49, 0.267426
1548.49, 0.267501
1548.49, 0.267576
1548.49, 0.267652
1548.49, 0.267727
1548.49, 0.267802
1548.49, 0.267877
1548.49, 0.267952
1548.49, 0.268028
1548.49, 0.268103
1548.49, 0.268179
1548.49, 0.268254
1548.49, 0.26833
1548.49, 0.268405
1548.49, 0.268481
1548.49, 0.268557
1548.49, 0.268632
1548.49, 0.268708
1548.49, 0.268784
1548.49, 0.26886
1548.49, 0.268936
1548.49, 0.269012
1548.49, 0.269088
1548.49, 0.269164
1548.48, 0.26924
1548.48, 0.269316
1548.48, 0.269393
1548.48, 0.269469
1548.48, 0.269545
1548.48, 0.269622
1548.48, 0.269698
1548.48, 0.269775
1548.48, 0.269851
1548.48, 0.269928
1548.48, 0.270004
1548.48, 0.270081
1548.48, 0.270158
1548.48, 0.270235
1548.48, 0.270311
1548.48, 0.270388
1548.48, 0.270465
1548.48, 0.270542
1548.48, 0.270619
1548.48, 0.270697
1548.48, 0.270774
1548.48, 0.270851
1548.48, 0.270928
1548.48, 0.271005
1548.48, 0.271083
1548.47, 0.27116
1548.47, 0.271238
1548.47, 0.271315
1548.47, 0.271393
1548.47, 0.27147
1548.47, 0.271548
1548.47, 0.271626
1548.47, 0.271704
1548.47, 0.271781
1548.47, 0.271859
1548.47, 0.271937
1548.47, 0.272015
1548.47, 0.272093
1548.47, 0.272171
1548.47, 0.272249
1548.47, 0.272328
1548.47, 0.272406
1548.47, 0.272484
1548.47, 0.272562
1548.47, 0.272641
1548.47, 0.272719
1548.47, 0.272798
1548.47, 0.272876
1548.47, 0.272955
1548.47, 0.273034
1548.46, 0.273112
1548.46, 0.273191
1548.46, 0.27327
1548.46, 0.273349
1548.46, 0.273428
1548.46, 0.273507
1548.46, 0.273586
1548.46, 0.273665
1548.46, 0.273744
1548.46, 0.273823
1548.46, 0.273902
1548.46, 0.273982
1548.46, 0.274061
1548.46, 0.27414
1548.46, 0.27422
1548.46, 0.274299
1548.46, 0.274379
1548.46, 0.274458
1548.46, 0.274538
1548.46, 0.274618
1548.46, 0.274697
1548.46, 0.274777
1548.46, 0.274857
1548.46, 0.274937
1548.46, 0.275017
1548.45, 0.275097
1548.45, 0.275177
1548.45, 0.275257
1548.45, 0.275338
1548.45, 0.275418
1548.45, 0.275498
1548.45, 0.275578
1548.45, 0.275659
1548.45, 0.275739
1548.45, 0.27582
1548.45, 0.2759
1548.45, 0.275981
1548.45, 0.276062
1548.45, 0.276142
1548.45, 0.276223
1548.45, 0.276304
1548.45, 0.276385
1548.45, 0.276466
1548.45, 0.276547
1548.45, 0.276628
1548.45, 0.276709
1548.45, 0.27679
1548.45, 0.276871
1548.45, 0.276953
1548.45, 0.277034
1548.44, 0.277115
1548.44, 0.277197
1548.44, 0.277278
1548.44, 0.27736
1548.44, 0.277442
1548.44, 0.277523
1548.44, 0.277605
1548.44, 0.277687
1548.44, 0.277768
1548.44, 0.27785
1548.44, 0.277932
1548.44, 0.278014
1548.44, 0.278096
1548.44, 0.278178
1548.44, 0.278261
1548.44, 0.278343
1548.44, 0.278425
1548.44, 0.278507
1548.44, 0.27859
1548.44, 0.278672
1548.44, 0.278755
1548.44, 0.278837
1548.44, 0.27892
1548.44, 0.279002
1548.44, 0.279085
1548.43, 0.279168
1548.43, 0.279251
1548.43, 0.279334
1548.43, 0.279417
1548.43, 0.2795
1548.43, 0.279583
1548.43, 0.279666
1548.43, 0.279749
1548.43, 0.279832
1548.43, 0.279915
1548.43, 0.279999
1548.43, 0.280082
1548.43, 0.280166
1548.43, 0.280249
1548.43, 0.280333
1548.43, 0.280416
1548.43, 0.2805
1548.43, 0.280584
1548.43, 0.280667
1548.43, 0.280751
1548.43, 0.280835
1548.43, 0.280919
1548.43, 0.281003
1548.43, 0.281087
1548.43, 0.281171
1548.42, 0.281256
1548.42, 0.28134
1548.42, 0.281424
1548.42, 0.281508
1548.42, 0.281593
1548.42, 0.281677
1548.42, 0.281762
1548.42, 0.281846
1548.42, 0.281931
1548.42, 0.282016
1548.42, 0.282101
1548.42, 0.282185
1548.42, 0.28227
1548.42, 0.282355
1548.42, 0.28244
1548.42, 0.282525
1548.42, 0.28261
1548.42, 0.282696
1548.42, 0.282781
1548.42, 0.282866
1548.42, 0.282951
1548.42, 0.283037
1548.42, 0.283122
1548.42, 0.283208
1548.42, 0.283293
1548.41, 0.283379
1548.41, 0.283465
1548.41, 0.28355
1548.41, 0.283636
1548.41, 0.283722
1548.41, 0.283808
1548.41, 0.283894
1548.41, 0.28398
1548.41, 0.284066
1548.41, 0.284152
1548.41, 0.284239
1548.41, 0.284325
1548.41, 0.284411
1548.41, 0.284498
1548.41, 0.284584
1548.41, 0.284671
1548.41, 0.284757
1548.41, 0.284844
1548.41, 0.28493
1548.41, 0.285017
1548.41, 0.285104
1548.41, 0.285191
1548.41, 0.285278
1548.41, 0.285365
1548.41, 0.285452
1548.4, 0.285539
1548.4, 0.285626
1548.4, 0.285713
1548.4, 0.285801
1548.4, 0.285888
1548.4, 0.285976
1548.4, 0.286063
1548.4, 0.286151
1548.4, 0.286238
1548.4, 0.286326
1548.4, 0.286414
1548.4, 0.286501
1548.4, 0.286589
1548.4, 0.286677
1548.4, 0.286765
1548.4, 0.286853
1548.4, 0.286941
1548.4, 0.287029
1548.4, 0.287117
1548.4, 0.287206
1548.4, 0.287294
1548.4, 0.287382
1548.4, 0.287471
1548.4, 0.287559
1548.4, 0.287648
1548.39, 0.287737
1548.39, 0.287825
1548.39, 0.287914
1548.39, 0.288003
1548.39, 0.288092
1548.39, 0.288181
1548.39, 0.28827
1548.39, 0.288359
1548.39, 0.288448
1548.39, 0.288537
1548.39, 0.288626
1548.39, 0.288716
1548.39, 0.288805
1548.39, 0.288895
1548.39, 0.288984
1548.39, 0.289074
1548.39, 0.289163
1548.39, 0.289253
1548.39, 0.289343
1548.39, 0.289432
1548.39, 0.289522
1548.39, 0.289612
1548.39, 0.289702
1548.39, 0.289792
1548.39, 0.289882
1548.38, 0.289973
1548.38, 0.290063
1548.38, 0.290153
1548.38, 0.290244
1548.38, 0.290334
1548.38, 0.290425
1548.38, 0.290515
1548.38, 0.290606
1548.38, 0.290696
1548.38, 0.290787
1548.38, 0.290878
1548.38, 0.290969
1548.38, 0.29106
1548.38, 0.291151
1548.38, 0.291242
1548.38, 0.291333
1548.38, 0.291424
1548.38, 0.291515
1548.38, 0.291607
1548.38, 0.291698
1548.38, 0.29179
1548.38, 0.291881
1548.38, 0.291973
1548.38, 0.292064
1548.38, 0.292156
1548.37, 0.292248
1548.37, 0.29234
1548.37, 0.292432
1548.37, 0.292524
1548.37, 0.292616
1548.37, 0.292708
1548.37, 0.2928
1548.37, 0.292892
1548.37, 0.292984
1548.37, 0.293077
1548.37, 0.293169
1548.37, 0.293262
1548.37, 0.293354
1548.37, 0.293447
1548.37, 0.29354
1548.37, 0.293632
1548.37, 0.293725
1548.37, 0.293818
1548.37, 0.293911
1548.37, 0.294004
1548.37, 0.294097
1548.37, 0.29419
1548.37, 0.294283
1548.37, 0.294377
1548.37, 0.29447
1548.36, 0.294563
1548.36, 0.294657
1548.36, 0.29475
1548.36, 0.294844
1548.36, 0.294938
1548.36, 0.295031
1548.36, 0.295125
1548.36, 0.295219
1548.36, 0.295313
1548.36, 0.295407
1548.36, 0.295501
1548.36, 0.295595
1548.36, 0.295689
1548.36, 0.295784
1548.36, 0.295878
1548.36, 0.295972
1548.36, 0.296067
1548.36, 0.296161
1548.36, 0.296256
1548.36, 0.296351
1548.36, 0.296445
1548.36, 0.29654
1548.36, 0.296635
1548.36, 0.29673
1548.36, 0.296825
1548.35, 0.29692
1548.35, 0.297015
1548.35, 0.29711
1548.35, 0.297206
1548.35, 0.297301
1548.35, 0.297397
1548.35, 0.297492
1548.35, 0.297588
1548.35, 0.297683
1548.35, 0.297779
1548.35, 0.297875
1548.35, 0.29797
1548.35, 0.298066
1548.35, 0.298162
1548.35, 0.298258
1548.35, 0.298354
1548.35, 0.298451
1548.35, 0.298547
1548.35, 0.298643
1548.35, 0.298739
1548.35, 0.298836
1548.35, 0.298932
1548.35, 0.299029
1548.35, 0.299126
1548.35, 0.299222
1548.34, 0.299319
1548.34, 0.299416
1548.34, 0.299513
1548.34, 0.29961
1548.34, 0.299707
1548.34, 0.299804
1548.34, 0.299901
1548.34, 0.299998
1548.34, 0.300096
1548.34, 0.300193
1548.34, 0.300291
1548.34, 0.300388
1548.34, 0.300486
1548.34, 0.300583
1548.34, 0.300681
1548.34, 0.300779
1548.34, 0.300877
1548.34, 0.300975
1548.34, 0.301073
1548.34, 0.301171
1548.34, 0.301269
1548.34, 0.301367
1548.34, 0.301466
1548.34, 0.301564
1548.34, 0.301663
1548.33, 0.301761
1548.33, 0.30186
1548.33, 0.301958
1548.33, 0.302057
1548.33, 0.302156
1548.33, 0.302255
1548.33, 0.302354
1548.33, 0.302453
1548.33, 0.302552
1548.33, 0.302651
1548.33, 0.30275
1548.33, 0.30285
1548.33, 0.302949
1548.33, 0.303048
1548.33, 0.303148
1548.33, 0.303248
1548.33, 0.303347
1548.33, 0.303447
1548.33, 0.303547
1548.33, 0.303647
1548.33, 0.303747
1548.33, 0.303847
1548.33, 0.303947
1548.33, 0.304047
1548.33, 0.304147
1548.33, 0.304247
1548.32, 0.304348
1548.32, 0.304448
1548.32, 0.304549
1548.32, 0.304649
1548.32, 0.30475
1548.32, 0.304851
1548.32, 0.304952
1548.32, 0.305053
1548.32, 0.305154
1548.32, 0.305255
1548.32, 0.305356
1548.32, 0.305457
1548.32, 0.305558
1548.32, 0.30566
1548.32, 0.305761
1548.32, 0.305862
1548.32, 0.305964
1548.32, 0.306066
1548.32, 0.306167
1548.32, 0.306269
1548.32, 0.306371
1548.32, 0.306473
1548.32, 0.306575
1548.32, 0.306677
1548.32, 0.306779
1548.31, 0.306881
1548.31, 0.306984
1548.31, 0.307086
1548.31, 0.307188
1548.31, 0.307291
1548.31, 0.307394
1548.31, 0.307496
1548.31, 0.307599
1548.31, 0.307702
1548.31, 0.307805
1548.31, 0.307908
1548.31, 0.308011
1548.31, 0.308114
1548.31, 0.308217
1548.31, 0.30832
1548.31, 0.308424
1548.31, 0.308527
1548.31, 0.308631
1548.31, 0.308734
1548.31, 0.308838
1548.31, 0.308942
1548.31, 0.309045
1548.31, 0.309149
1548.31, 0.309253
1548.31, 0.309357
1548.3, 0.309461
1548.3, 0.309566
1548.3, 0.30967
1548.3, 0.309774
1548.3, 0.309879
1548.3, 0.309983
1548.3, 0.310088
1548.3, 0.310192
1548.3, 0.310297
1548.3, 0.310402
1548.3, 0.310507
1548.3, 0.310612
1548.3, 0.310717
1548.3, 0.310822
1548.3, 0.310927
1548.3, 0.311032
1548.3, 0.311137
1548.3, 0.311243
1548.3, 0.311348
1548.3, 0.311454
1548.3, 0.31156
1548.3, 0.311665
1548.3, 0.311771
1548.3, 0.311877
1548.3, 0.311983
1548.29, 0.312089
1548.29, 0.312195
1548.29, 0.312301
1548.29, 0.312408
1548.29, 0.312514
1548.29, 0.31262
1548.29, 0.312727
1548.29, 0.312833
1548.29, 0.31294
1548.29, 0.313047
1548.29, 0.313154
1548.29, 0.313261
1548.29, 0.313367
1548.29, 0.313475
1548.29, 0.313582
1548.29, 0.313689
1548.29, 0.313796
1548.29, 0.313904
1548.29, 0.314011
1548.29, 0.314119
1548.29, 0.314226
1548.29, 0.314334
1548.29, 0.314442
1548.29, 0.314549
1548.29, 0.314657
1548.28, 0.314765
1548.28, 0.314874
1548.28, 0.314982
1548.28, 0.31509
1548.28, 0.315198
1548.28, 0.315307
1548.28, 0.315415
1548.28, 0.315524
1548.28, 0.315632
1548.28, 0.315741
1548.28, 0.31585
1548.28, 0.315959
1548.28, 0.316068
1548.28, 0.316177
1548.28, 0.316286
1548.28, 0.316395
1548.28, 0.316505
1548.28, 0.316614
1548.28, 0.316723
1548.28, 0.316833
1548.28, 0.316943
1548.28, 0.317052
1548.28, 0.317162
1548.28, 0.317272
1548.28, 0.317382
1548.27, 0.317492
1548.27, 0.317602
1548.27, 0.317712
1548.27, 0.317823
1548.27, 0.317933
1548.27, 0.318043
1548.27, 0.318154
1548.27, 0.318265
1548.27, 0.318375
1548.27, 0.318486
1548.27, 0.318597
1548.27, 0.318708
1548.27, 0.318819
1548.27, 0.31893
1548.27, 0.319041
1548.27, 0.319152
1548.27, 0.319264
1548.27, 0.319375
1548.27, 0.319487
1548.27, 0.319598
1548.27, 0.31971
1548.27, 0.319822
1548.27, 0.319934
1548.27, 0.320046
1548.27, 0.320158
1548.26, 0.32027
1548.26, 0.320382
1548.26, 0.320494
1548.26, 0.320607
1548.26, 0.320719
1548.26, 0.320832
1548.26, 0.320944
1548.26, 0.321057
1548.26, 0.32117
1548.26, 0.321283
1548.26, 0.321396
1548.26, 0.321509
1548.26, 0.321622
1548.26, 0.321735
1548.26, 0.321848
1548.26, 0.321962
1548.26, 0.322075
1548.26, 0.322189
1548.26, 0.322302
1548.26, 0.322416
1548.26, 0.32253
1548.26, 0.322644
1548.26, 0.322758
1548.26, 0.322872
1548.26, 0.322986
1548.25, 0.3231
1548.25, 0.323215
1548.25, 0.323329
1548.25, 0.323444
1548.25, 0.323558
1548.25, 0.323673
1548.25, 0.323788
1548.25, 0.323902
1548.25, 0.324017
1548.25, 0.324132
1548.25, 0.324247
1548.25, 0.324363
1548.25, 0.324478
1548.25, 0.324593
1548.25, 0.324709
1548.25, 0.324824
1548.25, 0.32494
1548.25, 0.325056
1548.25, 0.325172
1548.25, 0.325287
1548.25, 0.325403
1548.25, 0.325519
1548.25, 0.325636
1548.25, 0.325752
1548.25, 0.325868
1548.24, 0.325985
1548.24, 0.326101
1548.24, 0.326218
1548.24, 0.326335
1548.24, 0.326451
1548.24, 0.326568
1548.24, 0.326685
1548.24, 0.326802
1548.24, 0.326919
1548.24, 0.327037
1548.24, 0.327154
1548.24, 0.327271
1548.24, 0.327389
1548.24, 0.327506
1548.24, 0.327624
1548.24, 0.327742
1548.24, 0.32786
1548.24, 0.327978
1548.24, 0.328096
1548.24, 0.328214
1548.24, 0.328332
1548.24, 0.32845
1548.24, 0.328569
1548.24, 0.328687
1548.24, 0.328806
1548.23, 0.328924
1548.23, 0.329043
1548.23, 0.329162
1548.23, 0.329281
1548.23, 0.3294
1548.23, 0.329519
1548.23, 0.329638
1548.23, 0.329758
1548.23, 0.329877
1548.23, 0.329997
1548.23, 0.330116
1548.23, 0.330236
1548.23, 0.330356
1548.23, 0.330475
1548.23, 0.330595
1548.23, 0.330715
1548.23, 0.330836
1548.23, 0.330956
1548.23, 0.331076
1548.23, 0.331197
1548.23, 0.331317
1548.23, 0.331438
1548.23, 0.331558
1548.23, 0.331679
1548.23, 0.3318
1548.22, 0.331921
1548.22, 0.332042
1548.22, 0.332163
1548.22, 0.332284
1548.22, 0.332406
1548.22, 0.332527
1548.22, 0.332649
1548.22, 0.33277
1548.22, 0.332892
1548.22, 0.333014
1548.22, 0.333136
1548.22, 0.333258
1548.22, 0.33338
1548.22, 0.333502
1548.22, 0.333624
1548.22, 0.333747
1548.22, 0.333869
1548.22, 0.333992
1548.22, 0.334115
1548.22, 0.334237
1548.22, 0.33436
1548.22, 0.334483
1548.22, 0.334606
1548.22, 0.334729
1548.22, 0.334852
1548.21, 0.334976
1548.21, 0.335099
1548.21, 0.335223
1548.21, 0.335346
1548.21, 0.33547
1548.21, 0.335594
1548.21, 0.335718
1548.21, 0.335842
1548.21, 0.335966
1548.21, 0.33609
1548.21, 0.336214
1548.21, 0.336339
1548.21, 0.336463
1548.21, 0.336588
1548.21, 0.336713
1548.21, 0.336837
1548.21, 0.336962
1548.21, 0.337087
1548.21, 0.337212
1548.21, 0.337337
1548.21, 0.337463
1548.21, 0.337588
1548.21, 0.337713
1548.21, 0.337839
1548.21, 0.337965
1548.2, 0.33809
1548.2, 0.338216
1548.2, 0.338342
1548.2, 0.338468
1548.2, 0.338594
1548.2, 0.338721
1548.2, 0.338847
1548.2, 0.338973
1548.2, 0.3391
1548.2, 0.339227
1548.2, 0.339353
1548.2, 0.33948
1548.2, 0.339607
1548.2, 0.339734
1548.2, 0.339861
1548.2, 0.339988
1548.2, 0.340116
1548.2, 0.340243
1548.2, 0.340371
1548.2, 0.340498
1548.2, 0.340626
1548.2, 0.340754
1548.2, 0.340882
1548.2, 0.34101
1548.2, 0.341138
1548.19, 0.341266
1548.19, 0.341395
1548.19, 0.341523
1548.19, 0.341652
1548.19, 0.34178
1548.19, 0.341909
1548.19, 0.342038
1548.19, 0.342167
1548.19, 0.342296
1548.19, 0.342425
1548.19, 0.342554
1548.19, 0.342684
1548.19, 0.342813
1548.19, 0.342943
1548.19, 0.343072
1548.19, 0.343202
1548.19, 0.343332
1548.19, 0.343462
1548.19, 0.343592
1548.19, 0.343722
1548.19, 0.343852
1548.19, 0.343983
1548.19, 0.344113
1548.19, 0.344244
1548.19, 0.344374
1548.18, 0.344505
1548.18, 0.344636
1548.18, 0.344767
1548.18, 0.344898
1548.18, 0.345029
1548.18, 0.345161
1548.18, 0.345292
1548.18, 0.345424
1548.18, 0.345555
1548.18, 0.345687
1548.18, 0.345819
1548.18, 0.345951
1548.18, 0.346083
1548.18, 0.346215
1548.18, 0.346347
1548.18, 0.346479
1548.18, 0.346612
1548.18, 0.346744
1548.18, 0.346877
1548.18, 0.34701
1548.18, 0.347143
1548.18, 0.347276
1548.18, 0.347409
1548.18, 0.347542
1548.18, 0.347675
1548.17, 0.347809
1548.17, 0.347942
1548.17, 0.348076
1548.17, 0.34821
1548.17, 0.348343
1548.17, 0.348477
1548.17, 0.348611
1548.17, 0.348745
1548.17, 0.34888
1548.17, 0.349014
1548.17, 0.349149
1548.17, 0.349283
1548.17, 0.349418
1548.17, 0.349553
1548.17, 0.349688
1548.17, 0.349823
1548.17, 0.349958
1548.17, 0.350093
1548.17, 0.350228
1548.17, 0.350364
1548.17, 0.350499
1548.17, 0.350635
1548.17, 0.350771
1548.17, 0.350906
1548.17, 0.351042
1548.16, 0.351179
1548.16, 0.351315
1548.16, 0.351451
1548.16, 0.351587
1548.16, 0.351724
1548.16, 0.351861
1548.16, 0.351997
1548.16, 0.352134
1548.16, 0.352271
1548.16, 0.352408
1548.16, 0.352545
1548.16, 0.352683
1548.16, 0.35282
1548.16, 0.352958
1548.16, 0.353095
1548.16, 0.353233
1548.16, 0.353371
1548.16, 0.353509
1548.16, 0.353647
1548.16, 0.353785
1548.16, 0.353923
1548.16, 0.354062
1548.16, 0.3542
1548.16, 0.354339
1548.16, 0.354478
1548.15, 0.354617
1548.15, 0.354756
